PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
203094,Andrew,Nicholson,Andrew Nicholson,"Nicholson, Andrew",A. Nicholson,andrew-nicholson,1989-12-08T00:00:00,St. Bonaventure,Canada,St. Bonaventure/Canada,6-9,250,5,44,Forward,Inactive,1610612753,Magic,ORL,magic,Orlando,andrew_nicholson,2012,2016,N,Y,Y,2012,1,19
203124,Kyle,O'Quinn,Kyle O'Quinn,"O'Quinn, Kyle",K. O'Quinn,kyle-oquinn,1990-03-26T00:00:00,Norfolk State,USA,Norfolk State/USA,6-9,250,7,9,Center-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,kyle_o'quinn,2012,2019,N,Y,Y,2012,2,49
203090,Maurice,Harkless,Maurice Harkless,"Harkless, Maurice",M. Harkless,maurice-harkless,1993-05-11T00:00:00,"St. John's, N.Y.",USA,St. John's (N.Y.)/USA,6-7,220,7,3,Forward-Guard,Active,1610612752,Knicks,NYK,knicks,New York,maurice_harkless,2012,2019,N,Y,Y,2012,1,15
203098,John,Jenkins,John Jenkins,"Jenkins, John",J. Jenkins,john-jenkins,1991-03-06T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-4,215,6,30,Guard,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,john_jenkins,2012,2018,Y,Y,Y,2012,1,23
203118,Mike,Scott,Mike Scott,"Scott, Mike",M. Scott,mike-scott,1988-07-16T00:00:00,Virginia,USA,Virginia/USA,6-7,237,7,1,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,mike_scott,2012,2019,Y,Y,Y,2012,2,43
203144,Alexey,Shved,Alexey Shved,"Shved, Alexey",A. Shved,alexey-shved,1988-12-16T00:00:00, ,Russia,Russia,6-6,187,2,1,Guard,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,alexey_shved,2012,2014,N,Y,Y,Undrafted,Undrafted,Undrafted
203101,Miles,Plumlee,Miles Plumlee,"Plumlee, Miles",M. Plumlee,miles-plumlee,1988-09-01T00:00:00,Duke,USA,Duke/USA,6-11,249,7,18,Center,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,miles_plumlee,2012,2018,Y,Y,Y,2012,1,26
203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,"Kidd-Gilchrist, Michael",M. Kidd-Gilchrist,michael-kidd-gilchrist,1993-09-26T00:00:00,Kentucky,USA,Kentucky/USA,6-6,232,7,9,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,michael_kidd-gilchrist,2012,2019,N,Y,Y,2012,1,2
203106,Jeffery,Taylor,Jeffery Taylor,"Taylor, Jeffery",J. Taylor,jeffery-taylor,1989-05-23T00:00:00,Vanderbilt,Sweden,Vanderbilt/Sweden,,,2,,,Inactive,0,,,,,jeffery_taylor,2012,2016,Y,Y,Y,2012,2,31
203129,Tornike,Shengelia,Tornike Shengelia,"Shengelia, Tornike",T. Shengelia,tornike-shengelia,1991-10-05T00:00:00,Georgia,Georgia,Spirou Charleroi (Spain)/Georgia,,,1,,,Inactive,0,,,,,tornike_shengelia,2012,2013,Y,Y,Y,2012,2,54
203116,Tyshawn,Taylor,Tyshawn Taylor,"Taylor, Tyshawn",T. Taylor,tyshawn-taylor,1990-04-12T00:00:00,Kansas,USA,Kansas/USA,,,1,,,Inactive,0,,,,,tyshawn_taylor,2012,2013,Y,Y,Y,2012,2,41
203141,Mirza,Teletovic,Mirza Teletovic,"Teletovic, Mirza",M. Teletovic,mirza-teletovic,1985-09-17T00:00:00, ,Bosnia and Herzegovina,Caja Laboral Vitoria (Spain)/Boznia & Herzegovina,,,5,,,Inactive,0,,,,,mirza_teletovic,2012,2017,N,Y,Y,Undrafted,Undrafted,Undrafted
203145,Kent,Bazemore,Kent Bazemore,"Bazemore, Kent",K. Bazemore,kent-bazemore,1989-07-01T00:00:00,Old Dominion,USA,Old Dominion/USA,6-4,195,7,26,Guard-Forward,Active,1610612758,Kings,SAC,kings,Sacramento,kent_bazemore,2012,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203159,Scott,Machado,Scott Machado,"Machado, Scott",S. Machado,scott-machado,1990-06-08T00:00:00,Iona,USA,Iona/USA,,,1,,,Inactive,0,,,,,scott_machado,2012,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
203139,Viacheslav,Kravtsov,Viacheslav Kravtsov,"Kravtsov, Viacheslav",V. Kravtsov,viacheslav-kravtsov,1987-08-25T00:00:00,Ukraine,Ukraine,Ukraine,,,1,,,Inactive,0,,,,,viacheslav_kravtsov,2012,2013,N,Y,Y,Undrafted,Undrafted,Undrafted
203199,DeQuan,Jones,DeQuan Jones,"Jones, DeQuan",D. Jones,dequan-jones,1990-06-20T00:00:00,Miami (FL),USA,Miami (Fla.)/USA,6-8,221,1,20,Forward,Inactive,1610612753,Magic,ORL,magic,Orlando,dequan_jones,2012,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted
203197,Diante,Garrett,Diante Garrett,"Garrett, Diante",D. Garrett,diante-garrett,1988-11-03T00:00:00,Iowa State, ,Iowa State,6-4,190,1,8,Guard,Inactive,1610612762,Jazz,UTA,jazz,Utah,diante_garrett,2012,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted
203089,John,Henson,John Henson,"Henson, John",J. Henson,john-henson,1990-12-28T00:00:00,North Carolina,USA,North Carolina/USA,6-9,219,7,31,Forward-Center,Active,1610612765,Pistons,DET,pistons,Detroit,john_henson,2012,2019,N,Y,Y,2012,1,14
203112,Quincy,Acy,Quincy Acy,"Acy, Quincy",Q. Acy,quincy-acy,1990-10-06T00:00:00,Baylor,USA,Baylor/USA,,,6,,,Inactive,0,,,,,quincy_acy,2012,2018,Y,Y,Y,2012,2,37
203130,Darius,Johnson-Odom,Darius Johnson-Odom,"Johnson-Odom, Darius",D. Johnson-Odom,darius-johnson-odom,1989-09-28T00:00:00,Marquette,USA,Marquette/USA,,,2,,,Inactive,0,,,,,darius_johnson-odom,2012,2013,Y,Y,Y,2012,2,55
203158,Kevin,Jones,Kevin Jones,"Jones, Kevin",K. Jones,kevin-jones,1989-08-25T00:00:00,West Virginia,USA,West Virginia/USA,6-8,260,1,5,Forward,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kevin_jones,2012,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted
202363,Jarvis,Varnado,Jarvis Varnado,"Varnado, Jarvis",J. Varnado,jarvis-varnado,1988-03-01T00:00:00,Mississippi State,USA,Mississippi State/USA,6-9,230,1,40,Forward-Center,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,jarvis_varnado,2012,2013,Y,Y,Y,2010,2,41
201976,Patrick,Beverley,Patrick Beverley,"Beverley, Patrick",P. Beverley,patrick-beverley,1988-07-12T00:00:00,Arkansas,USA,Arkansas/USA,6-1,180,7,21,Guard,Active,1610612746,Clippers,LAC,clippers,LA,patrick_beverley,2012,2019,Y,Y,Y,2009,2,42
203187,Chris,Johnson,Chris Johnson,"Johnson, Chris",C. Johnson,chris-johnson,1990-04-29T00:00:00,Dayton,USA,Dayton/USA,6-6,206,4,23,Forward,Inactive,1610612762,Jazz,UTA,jazz,Utah,chris_johnson,2012,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted
203382,Aron,Baynes,Aron Baynes,"Baynes, Aron",A. Baynes,aron-baynes,1986-12-09T00:00:00,Washington State,Australia,Washington State/Australia,6-10,260,7,46,Center-Forward,Active,1610612756,Suns,PHX,suns,Phoenix,aron_baynes,2012,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203097,Fab,Melo,Fab Melo,"Melo, Fab",F. Melo,fab-melo,1990-06-20T00:00:00,Syracuse,Brazil,Syracuse/Brazil,7-0,255,1,13,Center,Inactive,1610612738,Celtics,BOS,celtics,Boston,fab_melo,2012,2012,Y,Y,Y,2012,1,22
203317,Tim,Ohlbrecht,Tim Ohlbrecht,"Ohlbrecht, Tim",T. Ohlbrecht,tim-ohlbrecht,1988-08-30T00:00:00,Germany,Germany,Germany/Germany,6-11,255,1,14,Center-Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,tim_ohlbrecht,2012,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted
203156,Henry,Sims,Henry Sims,"Sims, Henry",H. Sims,henry-sims,1990-03-27T00:00:00,Georgetown,USA,Georgetown/USA,6-10,248,4,14,Center-Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,henry_sims,2012,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted
203203,Chris,Wright,Chris Wright,"Wright, Chris",C. Wright,chris-wright,1989-11-04T00:00:00,Georgetown,USA,Georgetown/USA,,,0,,,Inactive,0,,,,,chris_wright,2012,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted
203200,Justin,Holiday,Justin Holiday,"Holiday, Justin",J. Holiday,justin-holiday,1989-04-05T00:00:00,Washington,USA,Washington/USA,6-6,180,6,8,Forward-Guard,Active,1610612754,Pacers,IND,pacers,Indiana,justin_holiday,2012,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203006,Josh,Akognon,Josh Akognon,"Akognon, Josh",J. Akognon,josh-akognon,1986-02-10T00:00:00,Cal State-Fullerton,USA,Cal State-Fullerton/USA,5-11,185,1,10,Guard,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,josh_akognon,2012,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted
203493,Reggie,Bullock,Reggie Bullock,"Bullock, Reggie",R. Bullock,reggie-bullock,1991-03-16T00:00:00,North Carolina,USA,North Carolina/USA,6-6,205,6,25,Guard-Forward,Active,1610612752,Knicks,NYK,knicks,New York,reggie_bullock,2013,2019,Y,Y,Y,2013,1,25
203527,Ryan,Kelly,Ryan Kelly,"Kelly, Ryan",R. Kelly,ryan-kelly,1991-04-09T00:00:00,Duke,USA,Duke/USA,6-11,230,4,30,Forward,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,ryan_kelly,2013,2016,Y,Y,Y,2013,2,48
203503,Tony,Snell,Tony Snell,"Snell, Tony",T. Snell,tony-snell,1991-11-10T00:00:00, ,USA,New Mexico/USA,6-6,213,6,17,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,tony_snell,2013,2019,N,Y,Y,2013,1,20
203513,Erik,Murphy,Erik Murphy,"Murphy, Erik",E. Murphy,erik-murphy,1990-10-26T00:00:00,Florida, ,Florida,6-10,230,0,33,Forward,Inactive,1610612741,Bulls,CHI,bulls,Chicago,erik_murphy,2013,2013,Y,Y,Y,2013,2,49
203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-4,213,6,4,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,victor_oladipo,2013,2019,N,Y,Y,2013,1,2
203524,Solomon,Hill,Solomon Hill,"Hill, Solomon",S. Hill,solomon-hill,1991-03-18T00:00:00,Arizona,USA,Arizona/USA,6-6,226,6,44,Forward,Active,1610612748,Heat,MIA,heat,Miami,solomon_hill,2013,2019,Y,Y,Y,2013,1,23
203487,Michael,Carter-Williams,Michael Carter-Williams,"Carter-Williams, Michael",M. Carter-Williams,michael-carter-williams,1991-10-10T00:00:00,Syracuse,USA,Syracuse/USA,6-5,190,6,7,Guard,Active,1610612753,Magic,ORL,magic,Orlando,michael_carter-williams,2013,2019,N,Y,Y,2013,1,11
203561,Brandon,Davies,Brandon Davies,"Davies, Brandon",B. Davies,brandon-davies,1991-07-25T00:00:00,Brigham Young,USA,Brigham Young/USA,,,1,,,Inactive,0,,,,,brandon_davies,2013,2014,N,Y,Y,Undrafted,Undrafted,Undrafted
203138,Hollis,Thompson,Hollis Thompson,"Thompson, Hollis",H. Thompson,hollis-thompson,1991-04-03T00:00:00,Georgetown,USA,Georgetown/USA,,,4,,,Inactive,0,,,,,hollis_thompson,2013,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted
203548,Elias,Harris,Elias Harris,"Harris, Elias",E. Harris,elias-harris,1989-07-06T00:00:00,Gonzaga,Germany,Gonzaga/Germany,,,0,,,Inactive,0,,,,,elias_harris,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted
203136,Ognjen,Kuzmic,Ognjen Kuzmic,"Kuzmic, Ognjen",O. Kuzmic,ognjen-kuzmic,1990-05-16T00:00:00,,Bosnia,Boznia & Herzegovina/Bosnia,7-0,260,1,1,Center,Inactive,1610612744,Warriors,GSW,warriors,Golden State,ognjen_kuzmic,2013,2014,Y,Y,Y,2012,2,52
203517,Nemanja,Nedovic,Nemanja Nedovic,"Nedovic, Nemanja",N. Nedovic,nemanja-nedovic,1991-06-16T00:00:00,,Serbia,Serbia,6-3,192,1,8,Guard,Inactive,1610612744,Warriors,GSW,warriors,Golden State,nemanja_nedovic,2013,2013,Y,Y,Y,2013,1,30
201979,Nick,Calathes,Nick Calathes,"Calathes, Nick",N. Calathes,nick-calathes,1989-02-07T00:00:00,Florida,USA,Florida/USA,6-6,213,1,12,Guard,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,nick_calathes,2013,2014,N,Y,Y,2009,2,45
203479,Jamaal,Franklin,Jamaal Franklin,"Franklin, Jamaal",J. Franklin,jamaal-franklin,1991-07-21T00:00:00,San Diego State,USA,San Diego State/USA,6-5,191,2,22,Guard,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,jamaal_franklin,2013,2014,Y,Y,Y,2013,2,41
203489,Nate,Wolters,Nate Wolters,"Wolters, Nate",N. Wolters,nate-wolters,1991-05-15T00:00:00,South Dakota State, ,South Dakota State,,,2,,,Inactive,0,,,,,nate_wolters,2013,2017,Y,Y,Y,2013,2,38
203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,giannis-antetokounmpo,1994-12-06T00:00:00, ,Greece,Filathlitikos/Greece,6-11,242,6,34,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013,2019,N,Y,Y,2013,1,15
203545,Miroslav,Raduljica,Miroslav Raduljica,"Raduljica, Miroslav",M. Raduljica,miroslav-raduljica,1988-01-05T00:00:00,Serbia,Serbia,Serbia,,,1,,,Inactive,0,,,,,miroslav_raduljica,2013,2014,N,Y,Y,Undrafted,Undrafted,Undrafted
203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,"Hardaway Jr., Tim",T. Hardaway Jr.,tim-hardaway-jr,1992-03-16T00:00:00,Michigan,USA,Michigan/USA,6-5,205,6,11,Guard-Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,tim_hardaway jr.,2013,2019,Y,Y,Y,2013,1,24
203459,Allen,Crabbe,Allen Crabbe,"Crabbe, Allen",A. Crabbe,allen-crabbe,1992-04-09T00:00:00,California,USA,California/USA,,,6,,,Inactive,0,,,,,allen_crabbe,2013,2019,Y,Y,Y,2013,2,31
203458,Alex,Len,Alex Len,"Len, Alex",A. Len,alex-len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-0,250,6,25,Center,Active,1610612758,Kings,SAC,kings,Sacramento,alex_len,2013,2019,N,Y,Y,2013,1,5
203462,Archie,Goodwin,Archie Goodwin,"Goodwin, Archie",A. Goodwin,archie-goodwin,1994-08-17T00:00:00,Kentucky,USA,Kentucky/USA,6-5,205,4,10,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,archie_goodwin,2013,2016,Y,Y,Y,2013,1,29
202091,Dionte,Christmas,Dionte Christmas,"Christmas, Dionte",D. Christmas,dionte-christmas,1986-09-15T00:00:00,Temple,USA,Temple/USA,,,1,,,Inactive,0,,,,,dionte_christmas,2013,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted
203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-11,254,6,7,Forward-Center,Active,1610612743,Nuggets,DEN,nuggets,Denver,mason_plumlee,2013,2019,N,Y,Y,2013,1,22
203461,Anthony,Bennett,Anthony Bennett,"Bennett, Anthony",A. Bennett,anthony-bennett,1993-03-14T00:00:00,UNLV,Canada,Nevada-Las Vegas/Canada,,,4,,,Inactive,0,,,,,anthony_bennett,2013,2016,Y,Y,Y,2013,1,1
203521,Matthew,Dellavedova,Matthew Dellavedova,"Dellavedova, Matthew",M. Dellavedova,matthew-dellavedova,1990-09-08T00:00:00,St. Mary's (CA),Australia,St. Mary's (CA)/Australia,6-3,200,6,18,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,matthew_dellavedova,2013,2019,N,Y,Y,Undrafted,Undrafted,Undrafted
203469,Cody,Zeller,Cody Zeller,"Zeller, Cody",C. Zeller,cody-zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,7-0,240,6,40,Forward-Center,Active,1610612766,Hornets,CHA,hornets,Charlotte,cody_zeller,2013,2019,N,Y,Y,2013,1,4
203318,Glen,Rice,Glen Rice,"Rice, Glen",G. Rice,glen-rice,1991-01-01T00:00:00,Michigan, ,Michigan,,,1,,,Inactive,0,,,,,glen_rice,2013,2014,Y,Y,Y,2013,2,35
203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,"Caldwell-Pope, Kentavious",K. Caldwell-Pope,kentavious-caldwell-pope,1993-02-18T00:00:00,Georgia,USA,Georgia/USA,6-5,204,6,1,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,kentavious_caldwell-pope,2013,2019,N,Y,Y,2013,1,8
203491,Peyton,Siva,Peyton Siva,"Siva, Peyton",P. Siva,peyton-siva,1990-10-24T00:00:00,Louisville,USA,Louisville/USA,6-0,185,0,34,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,peyton_siva,2013,2013,Y,Y,Y,2013,2,56
203502,Tony,Mitchell,Tony Mitchell,"Mitchell, Tony",T. Mitchell,tony-mitchell,1992-04-07T00:00:00,North Texas,USA,North Texas/USA,,,2,,,Inactive,0,,,,,tony_mitchell,2013,2016,Y,Y,Y,2013,2,37
203540,Gigi,Datome,Gigi Datome,"Datome, Gigi",G. Datome,gigi-datome,1987-11-27T00:00:00,Italy,Italy,Italy/Italy,6-8,215,1,70,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,gigi_datome,2013,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted
203500,Steven,Adams,Steven Adams,"Adams, Steven",S. Adams,steven-adams,1993-07-20T00:00:00,Pittsburgh,New Zealand,Pittsburgh/New Zealand,6-11,265,6,12,Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,steven_adams,2013,2019,N,Y,Y,2013,1,12
203460,Andre,Roberson,Andre Roberson,"Roberson, Andre",A. Roberson,andre-roberson,1991-12-04T00:00:00,Colorado,USA,Colorado/USA,6-7,210,5,21,Guard-Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,andre_roberson,2013,2019,Y,Y,Y,2013,1,26
203497,Rudy,Gobert,Rudy Gobert,"Gobert, Rudy",R. Gobert,rudy-gobert,1992-06-26T00:00:00,France,France,Cholet/France,7-1,258,6,27,Center,Active,1610612762,Jazz,UTA,jazz,Utah,rudy_gobert,2013,2019,Y,Y,Y,2013,1,27
203546,Ian,Clark,Ian Clark,"Clark, Ian",I. Clark,ian-clark,1991-03-07T00:00:00,Belmont,USA,Belmont University/USA,6-3,175,6,2,Guard,Inactive,1610612740,Pelicans,NOP,pelicans,New Orleans,ian_clark,2013,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,dennis-schroder,1993-09-15T00:00:00, ,Germany,Germany,6-1,172,6,17,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,dennis_schroder,2013,2019,Y,Y,Y,2013,1,17
203544,Pero,Antic,Pero Antic,"Antic, Pero",P. Antic,pero-antic,1982-07-29T00:00:00,Macedonia,Macedonia,Macedonia,6-11,260,1,6,Forward-Center,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,pero_antic,2013,2014,N,Y,Y,Undrafted,Undrafted,Undrafted
203539,Gal,Mekel,Gal Mekel,"Mekel, Gal",G. Mekel,gal-mekel,1988-03-04T00:00:00,Wichita State,Israel,Wichita State/Israel,,,1,,,Inactive,0,,,,,gal_mekel,2013,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted
203495,Ricky,Ledo,Ricky Ledo,"Ledo, Ricky",R. Ledo,ricky-ledo,1992-09-10T00:00:00,Providence,USA,Providence/USA,6-7,195,1,11,Guard,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,ricky_ledo,2013,2014,Y,Y,Y,2013,2,43
203463,Ben,McLemore,Ben McLemore,"McLemore, Ben",B. McLemore,ben-mclemore,1993-02-11T00:00:00,Kansas,USA,Kansas/USA,6-3,195,6,16,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,ben_mclemore,2013,2019,Y,Y,Y,2013,1,7
203476,Gorgui,Dieng,Gorgui Dieng,"Dieng, Gorgui",G. Dieng,gorgui-dieng,1990-01-18T00:00:00,Louisville,Senegal,Louisville/Senegal,6-10,252,6,14,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,gorgui_dieng,2013,2019,N,Y,Y,2013,1,21
203133,Robbie,Hummel,Robbie Hummel,"Hummel, Robbie",R. Hummel,robbie-hummel,1989-03-08T00:00:00,Purdue,USA,Purdue/USA,6-9,219,2,4,Forward,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,robbie_hummel,2013,2014,N,Y,Y,2012,2,58
203498,Shabazz,Muhammad,Shabazz Muhammad,"Muhammad, Shabazz",S. Muhammad,shabazz-muhammad,1992-11-13T00:00:00,California-Los Angeles,USA,UCLA/USA,6-6,221,5,15,Guard-Forward,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,shabazz_muhammad,2013,2017,Y,Y,Y,2013,1,14
203543,Vitor,Faverani,Vitor Faverani,"Faverani, Vitor",V. Faverani,vitor-faverani,1988-05-05T00:00:00,,Brazil,Brazil,6-11,260,1,38,Center,Inactive,1610612738,Celtics,BOS,celtics,Boston,vitor_faverani,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted
203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,6,9,Forward-Center,Active,1610612748,Heat,MIA,heat,Miami,kelly_olynyk,2013,2019,N,Y,Y,2013,1,13
203515,Phil,Pressey,Phil Pressey,"Pressey, Phil",P. Pressey,phil-pressey,1991-02-17T00:00:00,Missouri,USA,Missouri/USA,,,3,,,Inactive,0,,,,,phil_pressey,2013,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted
202779,Dwight,Buycks,Dwight Buycks,"Buycks, Dwight",D. Buycks,dwight-buycks,1989-03-06T00:00:00,Marquette,USA,Marquette/USA,6-3,190,2,20,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,dwight_buycks,2013,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted
202620,Arinze,Onuaku,Arinze Onuaku,"Onuaku, Arinze",A. Onuaku,arinze-onuaku,1987-07-13T00:00:00,Syracuse,USA,Syracuse/USA,,,2,,,Inactive,0,,,,,arinze_onuaku,2013,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted
203481,Jeff,Withey,Jeff Withey,"Withey, Jeff",J. Withey,jeff-withey,1990-03-07T00:00:00,Kansas,USA,Kansas/USA,,,4,,,Inactive,0,,,,,jeff_withey,2013,2017,N,Y,Y,2013,2,39
203315,Toure',Murry,Toure' Murry,"Murry, Toure'",T. Murry,toure-murry,1989-11-08T00:00:00,Wichita State,USA,Wichita State/USA,,,2,,,Inactive,0,,,,,toure'_murry,2013,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted
203480,James,Southerland,James Southerland,"Southerland, James",J. Southerland,james-southerland,1990-04-28T00:00:00,Syracuse,USA,Syracuse/USA,6-8,215,0,31,Forward,Inactive,1610612740,Pelicans,NOP,pelicans,New Orleans,james_southerland,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted
203508,Sergey,Karasev,Sergey Karasev,"Karasev, Sergey",S. Karasev,sergey-karasev,1993-10-26T00:00:00, ,Russia,Russia,6-7,208,3,10,Guard-Forward,Inactive,1610612751,Nets,BKN,nets,Brooklyn,sergey_karasev,2013,2015,Y,Y,Y,2013,1,19
203492,Ray,McCallum,Ray McCallum,"McCallum, Ray",R. McCallum,ray-mccallum,1991-06-12T00:00:00,Detroit,USA,Detroit/USA,,,3,,,Inactive,0,,,,,ray_mccallum,2013,2015,Y,Y,Y,2013,2,36
203467,Carrick,Felix,Carrick Felix,"Felix, Carrick",C. Felix,carrick-felix,1990-08-17T00:00:00,Arizona State,USA,Arizona State/USA,6-6,201,1,30,Guard-Forward,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,carrick_felix,2013,2013,Y,Y,Y,2013,2,33
203147,Chris,Smith,Chris Smith,"Smith, Chris",C. Smith,chris-smith,1987-10-13T00:00:00,Louisville,USA,Louisville/USA,,,0,,,Inactive,0,,,,,chris_smith,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted
203473,Dewayne,Dedmon,Dewayne Dedmon,"Dedmon, Dewayne",D. Dedmon,dewayne-dedmon,1989-08-12T00:00:00,USC,USA,USC/USA,7-0,245,6,14,Center,Active,1610612737,Hawks,ATL,hawks,Atlanta,dewayne_dedmon,2013,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203499,Shane,Larkin,Shane Larkin,"Larkin, Shane",S. Larkin,shane-larkin,1992-10-02T00:00:00,Miami,USA,Miami (Fla.)/USA,5-11,175,3,8,Guard,Inactive,1610612751,Nets,BKN,nets,Brooklyn,shane_larkin,2013,2017,Y,Y,Y,2013,1,18
203485,Lorenzo,Brown,Lorenzo Brown,"Brown, Lorenzo",L. Brown,lorenzo-brown,1990-08-26T00:00:00,North Carolina State,USA,North Carolina State/USA,,,4,,,Inactive,0,,,,,lorenzo_brown,2013,2018,Y,Y,Y,2013,2,52
203504,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,trey-burke,1992-11-12T00:00:00,Michigan,USA,Michigan/USA,6-0,185,6,23,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,trey_burke,2013,2019,Y,Y,Y,2013,1,9
203490,Otto,Porter Jr.,Otto Porter Jr.,"Porter Jr., Otto",O. Porter Jr.,otto-porter-jr,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,6-8,198,6,22,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,otto_porter jr.,2013,2019,N,Y,Y,2013,1,3
203477,Isaiah,Canaan,Isaiah Canaan,"Canaan, Isaiah",I. Canaan,isaiah-canaan,1991-05-21T00:00:00,Murray State,USA,Murray State/USA,,,5,,,Inactive,0,,,,,isaiah_canaan,2013,2018,Y,Y,Y,2013,2,34
